date,avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation
2018-09-23,0.5451171421943865,0.0,0.7435387673956271,0.37275541795665634
2018-09-22,0.5868707956390629,0.0,0.6560636182902577,0.5876160990712074
2018-09-21,0.7849686847599164,0.4,0.39761431411530523,0.2718885448916409
2018-09-20,0.6267687311528647,0.012658227848101266,0.6918489065606366,0.2506501547987616
2018-09-19,0.6527487821851079,0.0,0.5844930417495036,0.1995046439628483
2018-09-18,0.7796334957086523,0.0,0.42942345924453207,0.3821671826625387
2018-09-17,0.8571097193226629,0.0,0.5188866799204774,0.5772136222910216
2018-09-16,0.8768267223382046,0.0,0.6640159045725653,0.5639628482972135
2018-09-15,0.8849454882857806,0.0,0.6580516898608337,0.5836222910216717
2018-09-14,0.816515889584783,0.0,0.6838966202783325,0.6172136222910216
2018-09-13,0.7747622361401068,0.0,0.7435387673956271,0.6243034055727553
2018-09-12,0.7383437717466945,0.0,0.7355864811133195,0.4218885448916409
2018-09-11,0.6949663651125029,0.010126582278481013,0.6461232604373741,0.1914860681114551
2018-09-10,0.5762004175365345,0.060759493670886074,0.7077534791252482,0.22764705882352942
2018-09-09,0.5871027603804222,0.0,0.7733598409542743,0.5934055727554179
2018-09-08,0.6295523080491765,0.0,0.7455268389662031,0.6963467492260061
2018-09-07,0.7146833681280446,0.0,0.6958250497017886,0.6819195046439628
2018-09-06,0.8000463929482718,0.0,0.6580516898608337,0.5376470588235294
2018-09-05,0.906054279749478,0.02278481012658228,0.6003976143141152,0.5391640866873064
2018-09-04,0.8239387613082811,0.005063291139240506,0.7196819085487078,0.5151393188854488
2018-09-03,0.8946880074228717,0.0,0.6242544731610309,0.49003095975232197
2018-09-02,0.8589654372535375,0.0379746835443038,0.6023856858846912,0.23857585139318888
2018-09-01,0.8353050336348875,0.002531645569620253,0.6600397614314133,0.4319814241486068
2018-08-31,0.7163071213175598,0.0,0.7216699801192838,0.6312693498452012
