avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation,date
0.6253707506274242,0.22895125553914328,0.5351629502572912,0.2250379034004765,2006-09-03
0.6940451745379876,0.16691285081240767,0.6895368782161242,0.2250379034004765,2006-09-02
0.7227926078028748,0.0,0.7066895368782156,0.2250379034004765,2006-09-01
0.6808122290668492,0.0,0.6638078902229871,0.2250379034004765,2006-08-31
0.6710015970796258,0.0,0.5608919382504283,0.2250379034004765,2006-08-30
0.7873602555327401,0.0,0.4459691252144111,0.2250379034004765,2006-08-29
0.756103125712982,0.0,0.478559176672384,0.2250379034004765,2006-08-28
0.7264430755190509,0.03840472673559823,0.49228130360205924,0.2250379034004765,2006-08-27
0.6906228610540726,0.0,0.6089193825042862,0.2250379034004765,2006-08-26
0.6808122290668492,0.0,0.5626072041166381,0.2250379034004765,2006-08-25
0.6844626967830254,0.0,0.5197255574614061,0.2250379034004765,2006-08-24
0.6947296372347707,0.0,0.5231560891938258,0.2250379034004765,2006-08-23
0.7691079169518595,0.0,0.5008576329331049,0.2250379034004765,2006-08-22
0.7478895733515857,0.0,0.5060034305317345,0.2250379034004765,2006-08-21
0.7143509012092175,0.05612998522895125,0.409948542024015,0.2250379034004765,2006-08-20
0.8418891170431213,0.03249630723781389,0.4476843910806174,0.2250379034004765,2006-08-19
0.8599133013917408,0.0,0.547169811320753,0.2250379034004765,2006-08-18
0.7919233401779604,0.0,0.6363636363636367,0.2250379034004765,2006-08-17
0.783253479352042,0.0,0.5728987993138936,0.2250379034004765,2006-08-16
0.7775496235455168,0.0,0.37392795883361885,0.2250379034004765,2006-08-15
0.7759525439196897,0.0,0.37392795883361885,0.2250379034004765,2006-08-14
0.7294090805384441,0.0,0.5180102915951963,0.2250379034004765,2006-08-13
0.6876568560346794,0.0,0.547169811320753,0.2250379034004765,2006-08-12
0.6881131644992015,0.0,0.5231560891938258,0.2250379034004765,2006-08-11
0.7577002053388091,0.0,0.4442538593482013,0.2250379034004765,2006-08-10
0.78051562856491,0.0,0.5334476843910814,0.2250379034004765,2006-08-09
0.7549623545516769,0.0,0.5677530017152677,0.2250379034004765,2006-08-08
0.8701802418434863,0.0,0.4339622641509422,0.2250379034004765,2006-08-07
0.8090349075975359,0.0,0.5711835334476838,0.2250379034004765,2006-08-06
0.7675108373260324,0.0,0.579759862778733,0.2250379034004765,2006-08-05
0.8633356148756559,0.0,0.42195540308748036,0.2250379034004765,2006-08-04
0.83709787816564,0.010339734121122598,0.36878216123499286,0.2250379034004765,2006-08-03
0.9267624914442163,0.23929098966026585,0.3276157804459672,0.2250379034004765,2006-08-02
0.9952087611225189,0.15657311669128507,0.34648370497427194,0.2250379034004765,2006-08-01
0.8701802418434863,0.1418020679468242,0.39622641509433976,0.2250379034004765,2006-07-31
0.7789185489390829,0.0,0.43224699828473234,0.2250379034004765,2006-07-30
0.8756559434177504,0.0,0.38421955403087793,0.2250379034004765,2006-07-29
0.8478211270819074,0.0,0.4013722126929693,0.2250379034004765,2006-07-28
0.8986995208761122,0.007385524372230428,0.3807890222984547,0.2250379034004765,2006-07-27
0.8733744010951403,0.0,0.41852487135506067,0.2250379034004765,2006-07-26
0.8220396988364134,0.23485967503692762,0.4133790737564311,0.2250379034004765,2006-07-25
0.7789185489390829,0.0014771048744460858,0.4596912521440828,0.2250379034004765,2006-07-24
0.7702486881131645,0.0,0.4408233276157816,0.2250379034004765,2006-07-23
0.7586128222678531,0.0,0.42710120068610635,0.2250379034004765,2006-07-22
0.8208989276751084,0.0,0.4596912521440828,0.2250379034004765,2006-07-21
0.8726899383983573,0.0,0.5128644939965703,0.2250379034004765,2006-07-20
0.8208989276751084,0.0,0.6072041166380799,0.2250379034004765,2006-07-19
0.8382386493269451,0.0029542097488921715,0.48027444253859386,0.2250379034004765,2006-07-18
0.944558521560575,0.09453471196454949,0.40823327615780514,0.2250379034004765,2006-07-17
0.91626739676021,0.0,0.4476843910806174,0.2250379034004765,2006-07-16
0.8637919233401778,0.09748892171344165,0.41852487135506067,0.2250379034004765,2006-07-15
0.9101072324891626,0.0,0.46140651801029264,0.2250379034004765,2006-07-14
0.8804471822952316,0.0,0.4682675814751285,0.2250379034004765,2006-07-13
0.7973990417522245,0.0029542097488921715,0.5025728987993148,0.2250379034004765,2006-07-12
0.81222906684919,0.0,0.5145797598627802,0.2250379034004765,2006-07-11
0.8386949577914671,0.005908419497784343,0.4545454545454568,0.2250379034004765,2006-07-10
0.8332192562172027,0.0,0.45797598627787295,0.2250379034004765,2006-07-09
0.8325347935204199,0.0,0.5780445969125232,0.2250379034004765,2006-07-08
0.8019621263974448,0.0,0.6157804459691256,0.2250379034004765,2006-07-07
0.729637234770705,0.0,0.5454545454545467,0.2250379034004765,2006-07-06
0.7369381702030573,0.0,0.4459691252144111,0.2250379034004765,2006-07-05
0.8245493953912846,0.0,0.3945111492281299,0.2250379034004765,2006-07-04
0.8021902806297057,0.016248153618906944,0.473413379073758,0.2250379034004765,2006-07-03
0.8428017339721652,0.008862629246676513,0.36020583190394717,0.2250379034004765,2006-07-02
0.7782340862422998,0.12998522895125555,0.46655231560891863,0.2250379034004765,2006-07-01
0.7230207620351358,0.0044313146233382564,0.45283018867924696,0.2250379034004765,2006-06-30
0.7766370066164727,0.028064992614475624,0.4631217838765025,0.2250379034004765,2006-06-29
0.8220396988364134,0.0,0.4905660377358494,0.2250379034004765,2006-06-28
0.8072096737394479,0.23485967503692762,0.49228130360205924,0.2250379034004765,2006-06-27
0.810175678758841,0.010339734121122598,0.547169811320753,0.2250379034004765,2006-06-26
0.8158795345653662,0.0,0.579759862778733,0.2250379034004765,2006-06-25
0.7572438968742871,0.0,0.5746140651801035,0.2250379034004765,2006-06-24
0.7396760209901894,0.0,0.5488850771869629,0.2250379034004765,2006-06-23
0.8375541866301619,0.028064992614475624,0.43910806174957173,0.2250379034004765,2006-06-22
0.7364818617385354,0.0,0.5111492281303605,0.2250379034004765,2006-06-21
0.7401323294547114,0.010339734121122598,0.409948542024015,0.2250379034004765,2006-06-20
0.8307095596623317,0.07828655834564253,0.36020583190394717,0.2250379034004765,2006-06-19
0.9046315309148985,0.0,0.4373927958833619,0.2250379034004765,2006-06-18
0.8177047684234542,0.09305760709010338,0.478559176672384,0.2250379034004765,2006-06-17
0.8275154004106775,0.0029542097488921715,0.5248713550600357,0.2250379034004765,2006-06-16
0.7748117727583848,0.0,0.49228130360205924,0.2250379034004765,2006-06-15
0.7545060460871549,0.0,0.5094339622641506,0.2250379034004765,2006-06-14
0.7312343143965321,0.0,0.5111492281303605,0.2250379034004765,2006-06-13
0.7077344284736482,0.0,0.46655231560891863,0.2250379034004765,2006-06-12
0.5957107004334931,0.010339734121122598,0.3636363636363633,0.2250379034004765,2006-06-11
0.5329682865617158,0.03249630723781389,0.3259005145797609,0.2250379034004765,2006-06-10
0.6335843029888204,0.09453471196454949,0.3533447684391078,0.2250379034004765,2006-06-09
0.6951859456992928,0.019202363367799114,0.41852487135506067,0.2250379034004765,2006-06-08
0.7900981063198723,0.0,0.4511149228130371,0.2250379034004765,2006-06-07
0.8140543007072781,0.0,0.473413379073758,0.2250379034004765,2006-06-06
0.7681953000228154,0.0,0.4253859348198965,0.2250379034004765,2006-06-05
0.7043121149897331,0.0,0.4408233276157816,0.2250379034004765,2006-06-04
0.6771617613506731,0.07828655834564253,0.4476843910806174,0.2250379034004765,2006-06-03
0.7535934291581109,0.03988183161004431,0.46483704974271234,0.2250379034004765,2006-06-02
0.7816563997262149,0.06646971935007386,0.4957118353344754,0.2250379034004765,2006-06-01
0.8592288386949578,0.028064992614475624,0.5128644939965703,0.2250379034004765,2006-05-31
0.8772530230435776,0.0,0.5385934819897074,0.2250379034004765,2006-05-30
0.8316221765913758,0.020679468242245196,0.5317324185248715,0.2250379034004765,2006-05-29
0.7661419119324664,0.020679468242245196,0.5540308747855924,0.2250379034004765,2006-05-28
0.7362537075062743,0.0,0.42367066895368666,0.2250379034004765,2006-05-27
0.7332877024868811,0.0029542097488921715,0.27958833619211276,0.2250379034004765,2006-05-26
0.7380789413643624,0.0,0.35162950257289793,0.2250379034004765,2006-05-25
0.6525211042664842,0.0,0.46655231560891863,0.2250379034004765,2006-05-24
0.5687885010266941,0.0,0.4819897084048037,0.2250379034004765,2006-05-23
0.4811772758384668,0.0,0.42710120068610635,0.2250379034004765,2006-05-22
0.51357517681953,0.028064992614475624,0.23499142367067094,0.2250379034004765,2006-05-21
0.5293178188455396,0.03988183161004431,0.19725557461406495,0.2250379034004765,2006-05-20
0.6135067305498517,0.023633677991137372,0.20583190394511064,0.2250379034004765,2006-05-19
0.6349532283823864,0.11669128508124077,0.16466552315609206,0.2250379034004765,2006-05-18
0.6349532283823864,0.0812407680945347,0.15437392795883298,0.2250379034004765,2006-05-17
0.6621035820214465,0.010339734121122598,0.2864493996569486,0.2250379034004765,2006-05-16
0.6328998402920374,0.023633677991137372,0.49228130360205924,0.2250379034004765,2006-05-15
0.6018708647045403,0.03988183161004431,0.5626072041166381,0.2250379034004765,2006-05-14
0.5968514715947981,0.023633677991137372,0.49228130360205924,0.2250379034004765,2006-05-13
0.646589094227698,0.29246676514032494,0.367066895368783,0.2250379034004765,2006-05-12
